城市,城市shapefile,City,Lat,Long,tarvl_2011,trev_2011,CPIp_2011,CPIb_2011,hprice_2011,pgdp_2011,salary_2011,pop_2011,area_2011,road_2011,hotel_2011,agent_2011,Aspot_2011,railway_2011,darvl_2011,drev_2011,iarvl_2011,irev_2011,tarvl_2012,trev_2012,CPIp_2012,CPIb_2012,hprice_2012,pgdp_2012,salary_2012,pop_2012,area_2012,road_2012,hotel_2012,agent_2012,Aspot_2012,railway_2012,darvl_2012,drev_2012,iarvl_2012,irev_2012,tarvl_2013,trev_2013,CPIp_2013,CPIb_2013,hprice_2013,pgdp_2013,salary_2013,pop_2013,area_2013,road_2013,hotel_2013,agent_2013,Aspot_2013,railway_2013,darvl_2013,drev_2013,iarvl_2013,irev_2013,tarvl_2014,trev_2014,CPIp_2014,CPIb_2014,hprice_2014,pgdp_2014,salary_2014,pop_2014,area_2014,road_2014,hotel_2014,agent_2014,Aspot_2014,railway_2014,darvl_2014,drev_2014,iarvl_2014,irev_2014,tarvl_2015,trev_2015,CPIp_2015,CPIb_2015,hprice_2015,pgdp_2015,salary_2015,pop_2015,area_2015,road_2015,hotel_2015,agent_2015,Aspot_2015,railway_2015,darvl_2015,drev_2015,iarvl_2015,irev_2015,tarvl_2016,trev_2016,CPIp_2016,CPIb_2016,hprice_2016,pgdp_2016,salary_2016,pop_2016,area_2016,road_2016,hotel_2016,agent_2016,Aspot_2016,railway_2016,darvl_2016,drev_2016,iarvl_2016,irev_2016,tarvl_2017,trev_2017,CPIp_2017,CPIb_2017,hprice_2017,pgdp_2017,salary_2017,pop_2017,area_2017,road_2017,hotel_2017,agent_2017,Aspot_2017,railway_2017,darvl_2017,drev_2017,iarvl_2017,irev_2017,tarvl_2018,trev_2018,CPIp_2018,CPIb_2018,hprice_2018,pgdp_2018,salary_2018,pop_2018,area_2018,road_2018,hotel_2018,agent_2018,Aspot_2018,railway_2018,darvl_2018,drev_2018,iarvl_2018,irev_2018,tarvl_2019,trev_2019,CPIp_2019,CPIb_2019,hprice_2019,pgdp_2019,salary_2019,pop_2019,area_2019,road_2019,hotel_2019,agent_2019,Aspot_2019,railway_2019,darvl_2019,drev_2019,iarvl_2019,irev_2019
广州,广州市,Guangzhou,23.135336306695,113.271431344459,4594.849,1628.9196395028,100,1,10925.84042,97588,57473.59,1275.14,7434.4,10050,249,,,136,7786.891,131547,38161.599,4853.0631,4809.5704,1910.8614925625,102.99163,1.0299163,12000.88399654,95550,63752,1283.89,7434.4,10140,226,,,147,7922.071,158611,40173.633,5144.5781,5041.92,2202.4063635384,102.61659,1.05686498691417,13954.24844079,104235,69692,1292.68,7434.4,10241,228,,,155,7681.966,188229,42737.234,5168.8362,5330.05,2521.70181416,102.30649,1.081241472150847,14738.5534,107528,74246.13,1308.05,7434.4,10414,217,,,156,7833,218537,45467.5,5475.22,5657.954400000001,2875.29028684,101.7,1.099622577177412,14083.27910219,111060,81171,1350.11,7434.4,11230.41,216,,,156,8035.828,252052,48543.716,5696.01,5941.2254,3217.19501945,102.74887193,1.129849793537384,16345.78818,113400,89096,1404.35,7434.4,11525,188,,,185,8625.401,280058,50786.853,6272.15,6272.280000000001,3614.21350596,102.32669299,1.156137929481148,17684.82238,116051,98612,1449.84,7434.4,13013,168,,,229,8971.299999999999,318789,53751.5,6314.22,6532.5532,4008.1892514732,102.35872276,1.183408017960812,21581.77931,118510.57160591,111839,1490.44,7434.4,18743,170,,,257,9006.266,357924,56319.266,6482.1418,6773.1349,4453.850675950001,103.04305255,1.219419745828273,24015.21974,131399.61523273,123498,1530.59,7434.4,18792.69,161,,,281,8994.309999999999,400336,58737.039,6530.27
庆阳,庆阳市,Qingyang,35.715215983562,107.649385695954,208.504,8.80078001119136,100,1,3431.931973,20506,34628.36,221.48,27119,230.4,10,,,0,.04,880,2085,.01207672,290.0053,12.80100152105,104.4,1.044,3701.25324525,23882,37936,220.846,27119,245.3,12,,,0,.053,1280,2900,.01586568,369.2881,16.551765062,103.1,1.076364,3880.45072039,27261,43953,219.8802,27119,269.3,14,,,0,.181,1655,3692.7,.0285,449.4,20.71,101.9,1.096814916,3408.3034026,30087,47915,219.5384,27119,290,,,,0,.039,2070.95945752,4493.961,.0066,650,29.86,101.67551493,1.115192213672047,3836.970323,27366,56002,218.9883,27119,307,,,,0,.101,2985.87294064,6499.899,.0204,878.9,41.8,101.3,1.129689712449783,3633.027523,26734,61669,218.8898,27119,321,,,,0,.393,4179.5409307201,8788.607,.069113,840,42.3,101.0719445,1.141799359189455,3872.412377,26031,68699,219.226,27119,335.19,,,,0,.332,4229.6108870142,8399.668,.057631,1088,54.99999999999999,102.40086751,1.169212449033622,3993.374231,31312,73919,218.7798,27117,350.15,,,,0,.02,5499.97485388,10879.98,.0038,1316,72,101.9975638,1.192568213660611,5311.28993757,32690,73250,218.438,27117,352.06,,,,0,.094,7199.8054416045,13159.906,.028203
廊坊,廊坊市,Langfang,39.5433666627585,116.690581733425,1010.56,80.59804104,100,1,5070.480809,36773,39979.13,440.03,6429,871.0000000000001,51,,,0,105.6,7830,10000,35.58,847.0799999999999,99.12378749999999,103.3,1.033,5581.07626733,40598,44886,443.932963555,6429,884,43,,,0,116.8,9710,8354,32.06,1450.6,126.340970452,103.6129,1.070321257,6523.38456084,46046,48994,446.84,6382,884.29,43,,,0,127,12460,14379,28.111,1655.2,152.75763458,101.5489,1.086899462949673,7819,48407,55536,452.18,6382,925,,,,0,132,15110,16420,26.985,2026.6,204.698305048,100.399,1.091236191806842,8297.164415810001,54460,63426,456.32,6382,987.3799999999999,,,,0,137,20129,20129,54.722,2695.7,279.843368667,101.4476,1.107032926919438,10654.55747,58972,71352,461.5,6382,987.4000000000001,,,,0,155,27660,26802,48.829,3379.4,372.676343416,102.7179,1.137120974840181,12312.60687,61586,77665,474.09,6419,997.1999999999999,,,,0,177,36880,33617,57.412,3940.7,453.606183678,102.7018,1.167843709338413,10510,64906,86177,483.66,6419,1147,,,,0,210,44730,39197,95.297,4553.666999999999,545.826811571,102.5,1.197039802071874,11031.86014032,65511.5851079,91534,492.05,6419,1161,,,,0,240.57,53846,45296.1,106.7886
延安,延安市,Yan'an,36.5911110352177,109.496581916126,2049.9988,110.05,100,1,3733.404465,50807,42674.09,218.87,37021,189.77,34,,,0,120.1,10946.321802,20379.888,9.085000000000001,2190.0003,118,102.4,1.024,3235.94644729,57097,49441.32,222,37037,195.16,42,,,0,127.1,11738.427875,21772.903,9.754,2847.6958,151.9,103,1.05472,3015.45970117,60591,55516.99,225,37037,216,42,,,0,69,15149.0691412,28407.958,6.609,3145.5022,171.75,101.4,1.06948608,2937.93,62056,57958.1,227,37037,227,48,,,0,49.8,17140.87736028,31405.222,5.5549,3500.7988,192.6,101.2,1.08231991296,3709.26,52450,61274,229,37031,245.48,51,,,0,35.2,19234.7251528,34972.788,4.058,4025.1975,228,101.4,1.09747239174144,3203.01,47009,63562,231,37037,309.37,49,,,0,34.6,22775.091375,40217.375,3.75,5059,298.7,100.7,1.10515469848363,3587.42255,56506,67918,232,37037,314.74,45,,,0,39.483,29844.34316,50550.517,3.8,6344.003500000001,410.7,102.4,1.131678411247238,5700.818602,67040,74066,232,37037,598.85,46,,,0,44.8,41041.743702,63395.235,4.27,7308,495,102.8,1.16336540676216,6083.63483,72393,74830,230,37037,578.95,40,,,0,45.7,49469.6466,73034.3,4.4
开封,开封市,Kaifeng,34.8028858112117,114.314592584971,3901.6,155.2,100,1,2986.820428,22972,27446.95,466,6444,1198,22,50,8,0,226.128,21530,26986,62.572,4416.2,180.5,102.7,1.027,3369.62995402,25922.19824115,31551,473.72,6444,1258.34,23,53,10,0,255.642,23774.49,31421.2,60.8367,4990.2,207.8,102.7747015,1.055496184405,3621.01510067,29326.88621613,35197.37211484,475.5,6444,1325.67,20,52,14,0,268.201,27922.72,36151.201,55.6,3969.8,192.6,101.7,1.073439619539885,3578.546767,32454,35749.43,477.77,6253,1342,18,45,15,0,213.173,27720.16,35653.4,53.09,4492.1,245.1,101.9,1.093834972311143,3517.765089,35326,43643,475.43,6444,1610.91,18,43,15,0,240.895,35546.51,45325.3,58.55,5080.1,398.6,101.8,1.113524001812744,3852.049081,38619,48807,476.42,6444,1720.28,21,44,15,0,270.765,40566.36,53030,73.22,5862.6,483.2,101.3,1.127999813836309,4625.438389,41503,51951,477.16,6253,1882.05,17,34,16,0,309,47810,61590.8,120.881,6806.8,602.2,102.95014486,1.161277442365011,4814.097268,43933,57037,478.25,6240,1985.54,16,35,18,0,331.3,57134,71899.60000000001,129.5396,7959.6,713.5,102.6,1.191470655866501,5458.99558941,47930.52313464,59288,481.35,6240,2114.72,13,37,19,0,342.612,66132,83282.39999999999,89.92
张家口,张家口市,Zhangjiakou,40.7732372026915,114.892572231451,1502.71,90.88701603999999,100,1,2840.268127,25649,33437.11,437.37,36873,1296,43,,,0,75.09999999999999,8980,14952,16.83,2018.03,135.49317875,102.4,1.024,3124.37070272,28139,35615,439.3836,36873,1323,43,,,0,83.3,13420,20097,20.486,2547.76,183.1982263776,102.2166,1.046697984,3463.3904444,29907,38218,441.3312,36873,1347,42,,,0,89.3,18180,25388.3,22.5768,3327.93,239.2738270008,101.7062,1.064556745003008,3953,30540,41469,442.0912,36873,1367,50,,,0,99.3,23760,33180,27.2486,3848,301.6706228748,100.6723,1.071713759999663,4371.16825801,30840,48892,442.1666,36797,1375.1,48,,,0,107.2,29985.88,38372.8,29.0897,5193.77,521.1809664099,101.3979,1.086695246650698,4553.781346,33030,52277,442.5058,36797,1530.5,49,,,0,112,51924,51825.7,29.2213,6955.5,696.4645067160001,101.9134,1.107488073500113,6295.009335,32219,62338,443.3058,36797,1650.1,49,,,0,123,69432,69432,31.762,7354.8,859.400000815,102.8659,1.139227574198552,6830,34661,67785,443.36,36797,1993,67,,,0,133.464,85696,73414.53599999999,36.8725,8605.062,1037.1095696375,102.3,1.165429808405119,6545.21917419,35024.80488729,70937,442.33,36797,1998,74,,,0,140.72,103436,85909.89999999999,39.8575
张家界,张家界市|張家界市,Zhangjiajie,29.1228155625518,110.485532546954,1238.8258,137.075921192,100,1,2632.018696,20082,31085.21,148.81,9516,370,45,,,0,378.258,12300,12010,217.934,1421.130096817,171.6996918755813,102,1.02,2856.54415227,22658,34454.01515431,149.62,9516,370.4,43,,18,0,409.306,15348.48874921,13801.99496817,288.55135657,1534.620262923,183.1485094952997,103.1,1.05162,3141.16,24259,38130.85131729,150.24,9516,375,42,,,0,297.87,17144.11758054,15048.33262923,189.03529177,1782.511741118,214.0623100444414,101.7,1.06949754,3774.72,27051,42332.29,150.85,9516,386.3,38,,,0,380.492,20051.46547394,17444.62541118,220.54527748,2081.524674,252.603148455724,101.7,1.08767899818,3419.2,29425,48425,150.85,9516,446.8,37,,,0,460.189,23943.83562,20355.05774,211.367161,2674.543305,420.0618683244898,103.2,1.12248472612176,3691.13,32300,58259,151.46,9534,446.8,37,,,0,593.258,39751.91155,26152.17505,339.3817326,3367.149836,540.8726710333611,101.32040823,1.137306106825965,4039.14,35170,63884,150.7,9534,454.14,36,,,0,424.318,52653.08956,33247.18036,212.4141034,3732.969433000001,583.888649482472,102.5,1.165738759496614,5441.23,37719,70633,151.29,9534,472.01,30,,,0,491.796,56774.94443,36837.89833,243.890428,6721.278199999999,830.7988270479999,103.2,1.203042399800506,5792.42,35766.80512584,70521,151.58,9534,472.4,26,,,0,1370.382,77068,65842.39999999999,871.4768
张掖,张掖市,Zhangye,38.9320660070049,100.456411474056,334.1341,16.35246729126516,100,1,2780.642269,21357,26696.5,120.46,41924,383.65,25,,,0,5.341,1630,3336,.81233807,492.5461,26.1669686863,102.38946,1.0238946,2610.5523966,24204,33448,118.743,41924,394.94,25,,,0,5.461,2610,4920,1.06089008,661.1287,36.20062941,102.4,1.0484680704,2881.24713841,27788,35888,117.7131,41924,418,28,,,0,4.787,3615,6606.5,.8175,1100,58.95000000000001,102.6,1.0757282402304,2877.91784173,29852,39315,117.0173,41924,617,,,,0,2.64,5892.353681760001,10997.36,.4308,1505.75,76,101.40597751,1.090852737356758,3042.696197,30704,51569,116.211,41924,664.14,,,,0,3.742,7595.69430708,15053.758,.6912999999999999,2030.46,114.16,101.5,1.107215528417109,3102.854593,32729,57708,115.6436,41924,501.41,,,,0,5.79,11406.6669839776,20298.81,1.405088,2599,157.3,101.1301462,1.119728682637325,3335.054538,30729,67974,115.3044,38592,608.66,,,,0,4.541,15723.4233889546,25985.459,.9740529999999999,3178,210.7,101.98887241,1.141998657473156,3430.796115,33105,75492,114.554,38592,357.91,,,,0,1.174,21068.1901411,31778.826,.2735,4239.95,279.06,101.93080795,1.164048458340541,3177.30282036,36314,76479,113.8581,38592,374.29,,,,0,27.58,27856.129377597,42371.92,7.229198
徐州,徐州市,Xuzhou,34.212666550113,117.290575434394,2475.528,276.90408072,100,1,4280.349132,41491,39489.99,857.26,11259,2604,57,,,0,182.18,26483,24573.1,186.94,2772.5088,325.10707825,102.6,1.026,4696.52443727,46864,44070.14474,856.4100000000001,11259,3238.94,81,,,0,199.488,31182.2422,27525.6,210.45,3089.7349,361.8318014184,102.3,1.049598,5070.23641952,52558,47014.91,859.1,11259,3750,117,,,0,25.849,36047.3868,30871.5,21.9262,3569.5585,425.287483,102.1,1.071639558,,57277,49778.92,862.8299999999999,11765,4310,123,,,0,29.485,42346,35666.1,29.75,4008.6876,488.39478524,101.5,1.08771415137,5002.265527,60900,54310,866.9,11765,4484.3,94,,,0,33.776,48599,40053.1,38.61,4518.8905,568.51432274,102.3,1.11273157685151,5087.973504,65762,57228,871,11765,4462.55,73,,,0,34.105,56589.8585,45154.8,39.38,5101.7584,662.2709183400001,101.7,1.131648013657986,5997.42062388,70905,63917,876.35,11765,4554,63,,,0,39.884,65892,50977.7,49.63,5762.8872,769.62390994,102.3,1.157675917972119,6797.367038,74486,71457,880.2,11765,4644,50,,,0,44.472,76603,57584.4,54.31,6341.8254,848.3804231999999,103.3,1.195879223265199,8043.172288,77954,78568,882.5600000000001,11765,4783,37,,,18,46.854,84444,63371.4,57.12
德州,德州市,Dezhou,37.4413084545762,116.365556743974,1242.63,62.359835752,100,1,3193.979933,34904.81797,28398.82,,10356,1551.3,17,,,0,65.3,6100,12361,21.054,1640.1094,86.88556850000001,101.5,1.015,4147.04286489,39710.39068,33477.45,563.1,10356,2348.3,25,,,0,68.09399999999999,8550,16333,21.9496,1856.3203,101.3027505452,101.9,1.034285,3841.45245371,43542,38945,567.11,10356,2438,27,,,0,63.203,10013,18500,18.9361,2097.7923,117.94583964,102,1.0549707,3889.449105,45641,43203.24,570.51,10358,2846,,,,0,24.923,11760,20953,5.63,2306.5961,134.0220020516,101.3,1.0686853191,3857.525515,48062,48589,574.23,10358,2872.23,,,,0,22.561,13370,23043.4,5.1699,2511.5926,152.6863062566,101.8,1.0879216548438,4174.914022,51669,54390,579.23,10357.6748,2904.42,,,,0,21.126,15233,25094.8,5.3642,2772.41,173.770133676,101.2,1.100976714701926,4623.48702,54222,58912,579.58,10357.6748,2917.17,,,,0,22.4,17340,27701.7,5.482,3064.961,199.475482362,102.3,1.12629917914007,5963.6010701,58252,62690,581,10357.6748,2931.13,,,,0,25.11,19920,30624.5,4.163,3396.06,226.8082130875,103.3,1.163467052051692,6577.35910394,52295,71740,574.85,10358,3012.08,,,,0,27,22642,33933.6,5.6275
德阳,德阳市,Deyang,31.1331150036567,104.404419364964,874.8700000000001,51.709764048,100,1,3778.883017,31562,41891.05,359.19,5911,603,9,,,0,6.7,5140,8742,4.796,1107.78,67.5108075,100,1,3855.28152629,35945,46688.1,351.6,5910,652.88,9,,,0,10.8,6700,11067,8.092000000000001,1735.1101,92.60384716,100,1,4496.28060496,39573,50664.9,350.4,5910,670.7900000000001,11,,,0,4.101,9241,17347,3.13,1843.87,120.6482023616507,101.2,1.012,3866.6180203,43091,52930.07,348.9,5910,677,11,,,0,2.5,12049,18436.2,2.57541124,2305.4842,155.750007596,100.6,1.018072,3736.648908,45701,59411,348.5,5910,683.53,11,,,0,5.242,15559,23049.6,2.569,2601.5298,190.1038836742389,101.906415,1.0374806773188,3750.30711,49835,67166,348.2,5910,720.66,14,,,0,5.198,18991,26010.1,2.91892378,3341.572700000001,285.0660452452218,101.04363437,1.048308182249408,3890.395381,55607,74061,347.9,5910,1013.56,12,,,0,4.427,28491,33411.3,2.3111651,4332.8421,385.3039310210454,102.02121132,1.06949670589752,5310.907,62569,83862,347.4,5910,1038.19,13,,,0,3.421,38517,43325,2.0239221,5156.467,462.611135837866,104.06873671,1.113011710982613,5892.15203372,65745,84108,346.7,5909.8,1618.7,12,,,0,3.17,46242,51561.5,2.77068693
忻州,忻州市,Xinzhou,38.4223833851777,112.740624160238,1220.41,127.873647524,100,1,2233.524529,18019,30546.16,303.0457,25117,242,39,,,0,172.1,12390,12032,61.523,1539.2198,162.568985125,102.30039,1.0230039,2427.57582114,20081,34442.65,299.0082,25117,434.9999999999999,36,,,0,208.798,15785,15183.4,74.75620000000001,1974.7788,207.7818481436,103.009,1.053786087351,2924.93988513,21074,38259,295.0357,25117,507,33,,,0,231.488,20255,19516.3,84.4773,2412.4189,241.2926641944,101.13370463,1.065732909013594,2883.02152612,21796,40364,291.4561,25152,552,,,,0,49.189,24030,24075,16.1598,2895.7666,284.0590612612,100.62581,1.072402372131492,3032.698655,21731,44900,287.872,25152,583.36,,,,0,51.766,28299,28905.9,17.1643,3416.3697,327.684146017,100.92630205,1.082336057288795,3060.26666,22747,47265,284.5563,25152,641,,,,0,54.697,32647,34109,18.279,4220.0818,408.4558442141999,100.65106108,1.089382726112609,3468.850144,27665,52191,281.0949,25152,690,,,,0,58.318,40713,42142.5,19.6369,5237.007100000001,503.6759868518,102.13881621,1.112682620447645,3408.72184855,31209,57132,276.4276,25152,772,,,,0,62.171,50228,52307.9,21.0957,6280.4531,613.563459418,102.77158044,1.143521514315251,3499.55376404,31260,65612,272.0293,25236,782,,,,0,65.931,61201,62738.6,22.5188
怀化,怀化市|懷化市,Huaihua,27.5751609029785,110.008514265372,1629.5203,93.18556132399999,100,1,1987.106049,17816,32099.11,475.1,27624,370,51,,,0,15.203,9300,16280,2.873,2004.065835453,126.70351352665,100,1,2382.75343653,21018,35088.12541943,466.26,27624,406.1,45,,,0,34.699,12629.03553163,20005.95935453,6.54508056,2408.013784135,149.4776413055816,100,1,2737.92,23285,37669.56596818,465.1899999999999,27573,436.0000000000001,46,,,0,50.141,14879.59570035,24029.99684135,11.00698027,2834.722039791,177.2074136851683,100,1,2953.2,24368,43083.21,465.05,27753,445,47,,,0,62.15,17631.76072669,28285.07039791,14.48535551,3324.389640999999,226.8108169188994,100,1,2914.74,26060,49006,463.89,27756,469.0000000000001,45,,,0,80.503,22550.06714,33163.39341,21.03502535,4247.182381000001,297.4441983510454,100,1,3180.17,28269,54835,463.77,27758,497.7,39,,,0,92.203,29570.8586,42379.62081,26.12968928,5000.357181,395.6083573857842,101.59195345,1.0159195345,3643.57,28366,62046,463.46,27572,499.2,35,,,0,102.65,39393.75648,49900.92181,24.74588385,5902.497802,466.5040044852427,102.1,1.0372538447245,3930.65,30449,66300,461.24,27572,803.8000000000001,33,,,0,90.693,46502.29443,58934.28502,22.38130059,6720.157879999999,538.2333071598404,103,1.068371460066235,4428.63,32452.90302242,71893,461.24,27572,849.9000000000001,27,,,0,76.756,53708.213,67124.82279999999,16.68735464
惠州,惠州市,Huizhou,23.1163588547255,114.423558016581,1188.6343,160.966564406,100,1,5510.927447,44149.26676713,36023.41,463.36,11356,1770,66,,,0,1746.843,12373,10139.5,576.5245,1312.8407,184.1197105,102.83555,1.0283555,5662.44080785,47734.13142596,41506,503.4399999999999,11346,2010,63,,,0,1905.858,14133,11222.549,677.8568,1501.627,212.6519297304,102.06085,1.04954836432175,5617.84508364,52210.90504008,47126,521.0600000000001,11346.14,2116,72,,,0,2070.056,16494,12946.214,770.3922,1483.1,303.61431056,102.13419,1.071947720558269,5828.842999,55899.771194,53573.81,537.6600000000001,11346.14,2812,55,,,0,2148.5,25100,12682.5,856.52,1866.781,330.71760296,101.9,1.092314727248876,6084.06989833,56801.89330934,58607,550.4100000000001,11346.144,2976.64,49,,,0,2225.872,27560,16441.938,884.9400000000001,2032.9193,364.16227451,101.860237,1.112634369961608,7864.702711,60361.14595931,64766,562.73,11347.2,2732,46,,,0,2275.219,30263,18053.974,926.37,2477.87,439.2755805,101.77444782,1.132377486283963,9959.264676999999,66007.3322649,70890,572.22,11347.39,2841,31,,,0,2389.3,37380,22389.4,969.75,2693.3212,500.3633542876,101.7724573,1.152448393703159,10716.70265,69205.5110896,77634,584.72,11347.39,3114,33,,,0,2526.949,43135,24406.263,1042.9074,2992.4289,574.142559,103.2,1.18932674230166,10962.95334,70949.35439992,83639,597.23,11347.39,4677,30,,,0,2614.426,50037,27309.863,1069.4
成都,成都市,Chengdu,30.6558218784164,104.081533510424,9674.34,807.376017272,100,1,6311.137072,47750,42363.19,1407.08,12121,6715.44,140,,,16,1216.4,77640,95527,479.594,12246.49,1050.41585125,103,1.03,6668.38296172,54211,48302.27,1510.9,12121,7441.370000000001,138,,,20,1581.9,101070,120883,629.162,15515.42,1327.5127049988,103.1,1.06193,6710.95162439,57538,58543.4,1564.3,12119,7443.48,140,,,36,1764.3,128538,153389.9,680.3059,18620.82,1662.426140429643,101.3,1.07573509,6536.10124926,61099,63201.37,1619.8,12119,7404.000000000001,128,,,54,1978,161695,184230.2,740.31614947,19134.0627,2053.2574850284,101.1,1.08756817599,6549.788452,60643,69123,1685.3,12119,7709.85,114,,,70,2305.427,198657,189035.2,1070.7001,20024.6505,2524.911968940701,102.22249683,1.111739344225467,7369.156205,65067,74408,1858.2,14335,9590.33,113,,,86,2681.705,242558,197564.8,1495.445387,21005.1464,3038.401259716482,102.0383176,1.134400122944939,8596.619181,73770,79292,1918.8,14335,10783.9,103,,,137,3013.364,294624,207038.1,1364.987999,24357.9012,3712.597887687196,101.44059626,1.150742248689519,9784.611000000001,80503,88011,1981.3,14335,11899.46,91,,,171,3406.112,361687,240172.9,1446.608754,28024.496,4685.577052393923,102.79789087,1.182938761002836,11751.02588371,84584,97519,2040.9,14335,12962.2,87,,,171,3814.26,455134,276430.7,1945.88754648
扬州,扬州市,Yangzhou,32.4006769360903,119.419418908229,3228.8512,364.0362422400001,100,1,6041.193241,59722,40284.24,446.3,6591,2083,63,,,0,622.0119999999999,33022.5716,31666.5,523.48,3638.486,427.80097825,102.6,1.026,6025.43335381,66615,44689,446.72,6591,2216.59,60,,,0,660.16,39250.0847,35724.7,559.21,3970.1383,456.7207808276,102.2,1.048572,6190.13305835,75354,52658.51,447,6591,2329,67,,,0,47.783,45442.2218,39653.6,37.1143,4551.2339,528.23164332,102.1,1.070592012,6472.066384110386,83821,57141.24,447.79,6591,2367,63,,,0,53.539,52521,45458.8,49.19,5032.332899999999,595.48042992,101.7,1.088792076204,6346.63151202022,91501,63891,448.36,6591,2433.45,60,,,0,51.229,59200,50272.1,55.88,5627.876099999999,686.0774434,102.4,1.114923086032896,6943.640925829344,101150,67611,449.14,6591,2558.67,48,,,0,58.561,68190.6079,56220.2,62.8,6297.3818,790.35790108,101.7,1.133876778495455,8033.65218176667,112862,71663,450.82,6591,2613,43,,,0,67.818,78529,62906,75.06,7044.225799999998,910.2795733400001,102.2,1.158822067622355,10138.6083411167,121222,75996,453.1,6591,2794,37,,,0,76.358,90476,70365.89999999999,83.41,7739.905900000001,1002.2268378,103,1.193586729651026,10790.02267743187,127733,81837,454.9,6591,2912,36,,,0,7.959,99633,77391.10000000001,85.48
承德,承德市,Chengde,40.957856012338,117.969397509966,1699,125.953185588,100,1,3372.013977,31705,34136.94,348.91,39548,697.8,37,,,0,312,11880,16678,110.751,2010.04,160.936188125,101.9,1.019,3437.08994466,33791,37787,350.63,39548,712,38,,,0,339.4,15350,19761,117.801,2463.149,203.9790925864,101.9829,1.039205751,3834.31955894,33653,41992,351.51,39490,733.08,41,,,0,330.29,19795,24301.2,97.3502,2931.6,242.381372,101.3137,1.052857796950887,4198,38128,44281,352.72,39490,733,,,,0,307,23630,29009,99,3349.6,336.8711985268,101.4085,1.06768729902094,4321.00141844,38505,49071,353.01,39493,734.25,,,,0,312,33050,33184,102.2927,4636.6,506.556738501,101.7264,1.086119852551238,4740.549554,40741,53449,353.18,39493,748,,,,0,325,49500,46041,173.987,5796.5,683.5178372,102.002,1.107863971999313,5686.809097,41299,60270,356.5,39490,864,,,,0,350,67100,57615,185.4,7009.4,865.2900005440001,102.8378,1.13930293579671,6229,41476,65558,357.89,39490,1099,,,,0,368,85270,69726,190.256,7992.855099999999,1047.168240344,103.3,1.176899932678001,5918.68525166,41080.2329996,69365,358.27,39490,1171,,,,0,385.151,103274,79543.39999999999,209.1504
抚州,抚州市,Fuzhou,27.9548922534195,116.364538768643,871.8799999999999,59.26011188,100,1,3490.313559,18907,26341.33,389.328,18820,963.3599999999999,15,,,0,58.8,5800,8660,19.51,1022.81,69.45780875,102.4,1.024,3495.09154078,20892.91,32637.89,385.9613,18820,1000.67,25,,,0,68.09999999999999,6800,10160,23.094,1222.08,101.5237191892,101.8,1.042432,3914.39843006,23780,40311.67,382.7994,18799,1060.2,26,,,0,70.8,10000,12150,24.6031,1635.61,134.377094894,103.2,1.075789824,4325.290441,26119,45646.24,379.6763,18799,1117,32,,,0,71.59999999999999,13283,16284.5,25.1855,2104.7737,186.5092954348,100.9,1.085471932416,4396.631631,27735,49522,376.7117,18799,1152.28,31,,,0,51.437,18505,20996.3,23.4297,2638.8805,262.3904293205,101.5,1.10175401140224,4515.188822,30381,54607,373.8761,18799,1202.81,30,,,0,53.605,26099,26335.2,21.0835,3899.54,362.6598451106,101.6,1.119382075584676,4791.763163,33688,59542,371.1991,18799,1682.14,30,,,0,56.7,36128,38938.7,20.4367,4554.17,459.0609484512,102.10010036,1.142890222583805,5601.128887,34226,62764,368.1047,18799,1829.53,30,,,0,90.90000000000001,45705,45450.8,30.3888,5367.780000000001,559.837059504,102.61210527,1.172743718318231,6271.92337578,37272,67544,364.7098,18799,1944.26,30,,,0,97.3,55716,53580.5,38.8064
